B079JSZ1Z2,"on May 25, 2018",amzn1.account.AEXRNPL7KDC6ITDSYQ4Q4G64POQQ,I will buy from this seller again,Fully unlocked,5,positive
B079JSZ1Z2,"on March 22, 2018",amzn1.account.AF3ALQDL5IRFZSE2JHPKI3R2YFAQ,Defective phone,"I had the S8 and screens were slipping and sliding/opening and closing.  That was resolved either with an update or one of many calls to Verizon (don't recall.) Also lost audio at 2 1/2 years of owning.  My boyfriend shot some compressed air into the audio part and I could hear much better. But I had already ordered the S9 since I didn't think we could fix the audio on the S8.  I'm having so many issues with it.  I was on the phone with Verizon for 6 hours yesterday - different techs. After exhaustive trouble shooting, it was determined that I got a defective phone!  What are the odds?  When I try to google, email or text, I get knocked out into home screen.  Very frustrating to try 8x to complete a 6 line text.  Perhaps it's that the screen is too sensitive. It's not the apps - we put it in Safe Mode.  We changed everything around including Samsung keyboard to Gboard, thinking that was the problem - wasn't. I'm glad that nobody else got a defective phone who has given a review.  Aren't I the lucky one?  I think I'm still lucky in other ways - it's hit and miss whether you get a functioning phone.  New phone arriving tomorrow and will go to Verizon store for set up as I did with this phone.  Wish me luck please!  Thanks.",1,negative
B079JSZ1Z2,"on March 22, 2018",amzn1.account.AF6JUJMD56JHEUAVT73UNQX75CYA,Five Stars,Fantastic,5,positive
B079JSZ1Z2,"on March 22, 2018",amzn1.account.AE7G36X4ZKBEW2KLUWZFRAVAYSFA,Samsung unveiled its Beast S9 plus for 2018,"I have upgraded from s8 plus and I really see an improvement in the performance , especially camera, AR emoji and face detection features are awesome.",5,positive
B079JSZ1Z2,"on March 21, 2018",amzn1.account.AGE7QURYFIFAFQIY4G5FW4YGU2QQ,Good phone,Had problems activating it through Verizon but finally got it.  Great camera.  Pretty much the same as a  S8 with a few cool upgrades.,4,positive
B079JSZ1Z2,"on March 21, 2018",amzn1.account.AEEJAJ2TVQCC6SC3F7JEIKRK3L3Q,Phone worth purchasing upgraded from the s5 model,"I upgraded from the s5, and I can tell you that the phone is the best phone on the market currently. I've been a loyal Samsung customer for years, and when I hold a phone for long term use I really keep it until something is worth purchasing. Where the iPhone lacks the S9 Plus makes up for. The Ram, expandable storage option of 400 GB's, and beautiful display, & somewhat ok price(the more advance the more expensive technology will be) places the phone already ahead of many phone companies. Samsung truly improved upon the phone, and I can say I'm satisfied.",5,positive
B079JSZ1Z2,"on March 21, 2018",amzn1.account.AGIWRD2QNVUZO6EP3S53OWDIFWKQ,Better than expected!,"Coming over from a Nexus 6p and I'm starting to realize how outdated my phone really was. The screen on this phone is amazing. Camera is awesome, and the headphones that come with the box are surprisingly decent. The phone and its settings are very customizable<br />and that's something I really love. The resolution on the phone is absolutely beautiful. One of the best displays that I've ever seen. Battery<br />life is pretty good so far as well.<br /><br />Going to continue playing playing around with the phone and provide updates to whatever happens either positive or negative with my phone. But so far it's great!",5,positive
B079JSZ1Z2,"on March 20, 2018",amzn1.account.AHYTFKG7R7VAUETG7RVC33K7KFJQ,Five Stars,,5,positive
B079JSZ1Z2,"on March 20, 2018",amzn1.account.AFCC356R4KTGRGAWM46ZVZUIU6OQ,Compared to my last phone it's a dream come true,"Like the title says... I was using an iPhone 5c which was incredibly slow thanks to apple purposefully making it damn near impossible to use after the last and final update they sent me about a year ago.  I'll break down what I like and do not like about this phone though:<br />Pros - slim, shiny, beautiful screen, fast response times from everything to opening the phone to the apps I use as well as the internet.  If has built in facial and iris recognition and allows you have the alternative option of putting a code or password into the phone to open it.  (Honestly I highly recommend choosing a backup option to unlock the phone because although the facial and iris recognition is great, it's not flawless especially if you're wearing a costume, heavy makeup, etc.) The sound is great and the quality of the photos is amazing compared to what I had before.<br /><br />Cons: the phone is much heavier than what I am used to or what I had expected.  The camera, although great when you're far away, has absolutely awful quality (much worse than my old iPhone) when you zoom in.  The price for the phone was about average.  I found this to be a better deal than the Google XL 2, or the iPhone X which in my opinion were both overpriced, however I still think 760 with taxes is a little much for a phone, especially one that didn't introduce anything new to the market that wasn't already out there and available with other products and companies.  Lastly, if you are an iOS user and are considering switching to android like I did, heed my warning, because I can't put this in larger letters if I tried: DO NOT FORGET TO DEACTIVATE YOUR IMESSAGES.  if you do not deactivate them, you will NOT be able to receive imessages (texts) from ANY iPhone or iPad user.  I ran into a huge issue with this and even though I was incredibly careful, I STILL had to visit the apple webpage to manually deactivate my apple account in order to fix the issue.<br /><br />All in all, I am very happy with my purchase.<br /><br />P.S.: note that if you are changing from iOS to android, you may also run into a problem transferring apps and logging back into any cross phone / platform games that you were playing.  I had to find work around and contact account recovery due to apple using game center vs. Android using Google and Facebook.  I highly suggest you link any games you can't live without to Facebook or gmail prior to switching devices or you will find yourself switching back and forth between devices several times to resolve the issue.",4,positive
B079JSZ1Z2,"on March 20, 2018",amzn1.account.AEYU6A4B57QBU3XFSVV2MAG6U5XA,Oof,"Love it so far, earphones are the biggest downside to it, that look pathetically made and sound bad but overall the phone itself is a beauty",5,positive
B079JSZ1Z2,"on March 19, 2018",amzn1.account.AFASEYK675RFPBXYSKESFZ7AEQZA,I just purchased this phone so I don't have it ...,"I just purchased this phone so I don't have it right now. But I'm giving an informationg of network compatibility.<br />2G CDMA<br />CDMA800,USPCS1900<br />2G GSM<br />GSM850,GSM900,DCS1800,PCS1900<br />3G CDMA<br />BC0(800),BC1(1900),BC10(800)<br />3G CDMA Diversity<br />BC0(800),BC1(1900),BC10(800)<br />3G UMTS(WCDMA)<br />B1(2100),B2(1900),B4(AWS),B5(850),B8(900)<br />3G UMTS(WCDMA) Diversity<br />B1(2100),B2(1900),B4(AWS),B5(850),B8(900)<br />3G TD-SCDMA<br />B34(2010),B39(1880)<br />4G LTE FDD<br />B1(2100),B2(1900),B3(1800),B4(AWS),B5(850),B7(2600),B8(900),B12(700),B13(700),B14(700),B17(700),B18(800),B19(800),B20(800),B25(1900),B26(850),B28(700),B29(700),B30(2300),B66(AWS-3),B71(600)<br />4G LTE TDD<br />B38(2600),B39(1900),B40(2300),B41(2500),B46(5200)",4,positive
B079JSZ1Z2,"on March 18, 2018",amzn1.account.AHCJTZMGOFTBYCD7FTGLT4A7GGSA,So far I like it. When I first opened the box today ...,"So far I like it. When I first opened the box today I was a little disappointed because it looked a little small for someone who was used to an LG G5 (yes, I am one of those few who actually loved the g5), but after customizing it and playing around with it for a few hours, I love it! Glad I went with this model instead of the plus. Amazon actually shipped the phone two days early too, which I also really appreciate.",5,positive
B079JSZ1Z2,"on March 18, 2018",amzn1.account.AFQS7KLEGLF2445VQH63QKE62UBQ,The touch sensor is lightning fast compared to the s7 and the iris/face scanner is bad either. The one biggest complaint I have is ...,I upgraded from my galaxy s7 and the s9 is a very refreshing experience so far. Very fast and responsive. I was hesitant at first because it doesn't have a home button but I have completely forgot about it already. The touch sensor is lightning fast compared to the s7 and the iris/face scanner is bad either. The one biggest complaint I have is the bixby button which they don't let you remap.,5,positive
B079JSZ1Z2,"on March 18, 2018",amzn1.account.AFAKI4HCPPH5TYBYNSWC4EGITIRA,Love it!,Upgraded from the s6. Love it! Fingerprint on back is cool and hidden home button is good too. Activated verizon set up all online super easy. I bought a caseology case and screen protector. Needed to change the touch screen sensitivity to make it normal (for a while it was difficult to type).,5,positive
B079JSZ1Z2,"on March 18, 2018",amzn1.account.AE4DHBPHP5JC752OF3KLSTEIXVBA,I hate this phone,"I just got this phone through my work. I've owned the Galaxy 4,5, and 7, so I figured I'd stay with the same brand and get the S9. I've had it only a few days, and the screen is so unresponsive when clicking and scrolling and apps are spontaneously shutting down.<br /><br />I do love the creativity behind this and camera features, but getting the darn thing to work is quite frustrating.",2,negative
B079JSZ1Z2,"on March 17, 2018",amzn1.account.AFPKFBGR456FVOCMEYKMVYR7GXRQ,Completely broken notifications. Curved glass is a disaster. Excellent display.,"I am completely perplexed that this thing has such bad notifications.<br />I use LG, Pixel and Iphone, saw it all, and had reasons to abandon Samsung long time ago. Every cheap LG just worked better than Samsung for me.<br />Decided to try S9  due it's small size; the only other option was Google Pixel but its display is just too bad. The only thing worse than the display are those large bezels, and the need to find and install some 3rd party apps that would allow to auto-hide the soft buttons, when you want to get more out of that abysmal display. Heck, except in Youtube, the buttons are always  there, making that 5"" screen more like 4.5"", in a body that's wider than S9. What a nonsense..<br /><br />Anyway, S9 notifications:<br /><br />No notifications on locked screen:  I have to take it, unlock, swipe down (needs both hands) and then I'll see notifications. Iphone/Pixel/nexus turns on the screen for a few seconds, I can see if it's anything interesting, if not I go with my work, the phone turns off the screen.<br /><br />Limited notifications on locked screen:<br />Shows two lines vs full screen + scroll on iphone. Some settings available that don't help much. Androids in general are not that good as iphone, as they always are trying to bundle notifications. If you try to avoid that, at least they'll be bundled by the app.<br /><br />Raise to wakeup and show notifications:<br />With iphone/Pixel/Nexus, I would pickup the phone and the accelerometar would wake up the phone, showing  notifications. As soon as I put the phone down the screen goes off. When I pickup S9 nothing happens - again unlock and swipe procedure...<br /><br />Notifications while using the phone:<br />Some message comes in, the phone does NOTHING. Sometimes it vibrates, sometimes it sounds, and sometimes it does show the popup.<br />All this regardless of Notification Sounds settings and Silent mode. WTF ?<br /><br />App Icon number:<br />Not reliably cleared or set on Google Inbox, Outlook, Google Play, to name a few.<br /><br />Note: some of these problems are tied to Notification Sound being off. So, they tied together Sound and Visual part of the notification system. Maybe that's good, but it's them who tried to distinguish between Visual and Sound Notifications in  Settings. Naturally, these certainly are two different things as their use model is different.  Samsung knows that but they failed to get it right. It's understandable why they failed - read below about the SW update I got.  Anyway, sometimes some things work for a while (e.g. after I change different options) but then get broken again. Classical Samsung...<br /><br />All in all, I am relying on my Pebble to show me notifications.<br /><br />Some 3rd party apps allow coping with most of these problems but they are unreliable, sometimes power hungry or not persistent. So why Samsung doesn't care ?  Well, just two days into Preorder (I already got my phone) and I get Software Update with important bug fixes. So, these guys are trying to deliver the software with zillion options so naturally it's not yet ready and is full of bugs. They start lots of things, and  rarely nail a single one.<br /><br />First crazy option: Edge screen Notifications. You got to check out that hopeless attempt to implement ... ...i don't know what.<br />Second crazy  option: Turn On screensaver when screen is off. it's screen **saver** for a turned off screen ? WTF ?<br />Third crazy option: Always on screen showing me the clock (duh) and that I have notifications... Sure I DO! I receive about hundred or more different notifications daily. The phone is ALWAYS in front of my face when working and driving - show me the notification, not an icon saying there's one...<br />Fourth crazy option: You can enable vibration when you pickup the phone, if there was some notification. Duh, what about SHOWING that notification.<br /><br />I was thinking working hard getting different 3rd party apps until I fix the notifications to suit my needs. But still, that would leave me with the curved screen;  Curved screen means there are no cases that allow comfortable grip as the case cannot extend fully above the LCD. I find much larger phones more comfortable in my hand - e.g. Samsung's own S8 Active, Pixel 2 XL with a proper case are easier to handle. So, my argument that I should get S9 because it's the smallest premium phone doesn't apply anymore.<br />In addition, curved glass easily breaks as the glass is exposed. So many broken S8 phones around. I hear they've put much better **glass** into S9.  Duh..<br /><br />And not to forget the screen protector - THERE ARE NO GOOD glass screen protectors on the market (yet). I don't know what's wrong but glass protectors requires you to increase the screen sensitivity in the phone settings. Well, that option doesn't work good. I type fast and often use my phone for work email. I can't go and repeat every other letter. Also, glass screen protector, as of today, don't cover the full screen. In fact, they have some glue on the sides for the better grip, actually covering the whole curved edge.<br /><br />All in all, I am returning this one, and will wait to see what LG G7 will look like. Otherwise, will wait for Pixel 3. Until then, iphone 7, with all it's problems, is still a better deal for me than S9.<br /><br />Some notable positive sides:<br />Samsung Internet browser is just awesome.<br />LCD is excellent. Even better after Apple forcefully reduced the LCD brightness on iphone 7-,  to ""help"" aged batteries. Don't know about iphone X, should be also close to 700nits like this one.<br />Starting camera with double click to Power button.<br />Photos *with flash* in dim conditions are ages ahead of the iphone.<br />Home button is there - just press glass a bit harder.<br />Speakerphone is much louder than Iphone 7.<br /><br />---------------------------------------------------------<br />UPDATE on screen wake-up on Notification:<br />Googled a bit to see what can be done. Apparently, people mention that Samsung differs from IOS and stock Android in that you should depend on Edge light, LED light, vibration, sound, but not screen wake-up. So, Samsung tried to be more clever than Google or Apple. Lets see if they succeeded; I google a bit more and there are posts going back to 2015 about different issues:<br />1. Some people actually  LIKE that there are no screen wakeup on Notifications. But their screen is WAKING UP ! S6, S7, S8, S9. People suggested lots of thing but nothing helped those poor souls.<br />2. Some people are like me and would want notification - just can't get them.<br />3. Some people argue why would somebody want to be in Group 2. Duh, what a bunch of schmucks - that should be a configurable option, to satisfy both groups, and no discussion needed.<br />3. Some screenshots show a very promising option in the security settings  - ""Wake Up screen on Notifications"". Well, that seems like it, except that I don't have such option.<br />4. There are reports on all kind of apps that will screw up the notifications. While Googling, a Verizon help page for S9 came up, showing that the screen will not turn on when... Outlook is installed. Aaaargh. I need that one for work. Anyway, after removing it and after doing the factory reset its still the same for me.<br />I am reducing this to one star due to so many bugs. Started with Notifications, but I don't know what else is there...",1,negative
B079JSZ1Z2,"on March 17, 2018",amzn1.account.AHQ4NDU4FH4NVWGFO6CRO3T257TA,Beautiful phone!,"My husband bought me this phone in the lilac purple color for my birthday,...it's gorgeous! I love the display and the infinity edge. For me this is a total upgrade from the S5 I've been using, I'm so glad I waited! Everything shows up bright and crystal clear. Even my email looks nicer!<br /><br />The emojis you make using the camera do turn out a bit creepy,...they look like you but not really. At my age I don't think this is something I see myself using too often in chat or messenger. It's fun for all of maybe 10 minutes.<br /><br />The camera is nice, the pictures come out clean and clear. However I do wish all the features were explained a bit more in the manual  to make it easier to figure out. It's nice being able to scroll through the different modes with a swipe of your finger but the how-to's on using some of the different options would be nice if they were printed out in the manual for reference. I'm sure it would be easy enough to look on YouTube or Google,....Haha I suppose this is what happens when you go from an old phone and leap frog over a few generations and find yourself in the future. :p<br /><br />I'm not too crazy about Bixby though, there should be a way to reassign the button to something else and remove the app entirely if you choose. I also like my camera settings set so you say ""Smile"", ""Shoot,"" ""Cheese"", ""Record video"", or another trigger word,... but unless you completely turn off the voice for Bixby  you can't use the voice command on the camera. One feature should not cancel out another,... maybe there will be a software update later on.  Or maybe I have completely missed the setting somewhere and will bump into it somewhere after I've used it more?<br /><br />The speakers are excellent, music sounds great and phone calls come through very clear. Using speaker phone I actually had to turn call volume down, on my old phone it was hard to hear people talk and the mic didn't pick up very well either. Not the case here!<br /><br />I love this phone!  It's a nice size, easy to hold, and looks great! It was also very easy to set up and after I played with it for awhile I found it simple to navigate with a few cool surprises thrown in for me to discover. Having read how similar this phone is to the S8 I can understand some people being annoyed at spending all their money and not really getting much more than they already had, but I did read before these were released  that they were similar and if I had an S8 I probably would not have bought this model. For the most part I still feel this is a great phone. I know for a fact I will have a great time taking pictures and videos of my kids and grandkids with it!<br /><br />*3/21/18-  Added a few sample pictures,  one is a  close up (approx.12"" away, begging dog wanted my lunch), another a couple inches away, and the others from about 15 feet. No filters just had the camera set to auto and let it do its thing. Pictures come out clear and so much nicer than from my other phone. I've been playing with the other features as well and results are great too.<br /><br />Using the volume button to snap a quick picture is convenient, it makes taking pictures with this size phone so much easier. I'll have a great time using this camera when the grand kids visit!<br /><br />The lock screen is a little annoying when you have to click the power button then do the swipe screen, but in a way it's useful, my old phone did all sorts of things on its own while tumbling around  in my bag. The hidden home button and the power button are both quick and responsive, either one quickly wakes the phone up but the home button brings up the home screen if you press it when the screen is off. You can always change the time out settings so your screen doesn't click off as fast to give you more time, so not really a big deal for me.<br /><br />This is a fun phone to have. Battery life for me is great, I keep the display on bright because it's just so pretty. I also have the time  out screen set for 5 minutes. I just charge my phone once a day and I'm good to go! No regrets with this phone. I'll update as I go along, good or bad.",5,positive
B079JSZ1Z2,"on March 17, 2018",amzn1.account.AE3GAIL74NYMYXD6SBEST6KH6STQ,One Star,Its basically da same as the Galaxy s8,1,negative
B079JSZ1Z2,"on March 17, 2018",amzn1.account.AEKV7LQGA5HQPOCXOD4Z5X5KMUXQ,"the S9 has better security, a slot to expand memory","OK, I looked at my old S6 and decided it was time for a new phone, the S9 has better security,<br />a slot to expand memory, newer camera and a Bixby assistant if your to lazy to press app.<br /> What it doesn't have is an IR Blaster so I can use it as a remote. The upgrades I didn't need<br />are there, the one additional item I liked they removed. This is an expensive downgrade for me.",3,negative
B079JSZ1Z2,"on March 16, 2018",amzn1.account.AEPODX6WAFMMCFJOTNK275CFFUWA,Very nice evolution of the S8,"On the fence here whether I think it should get 4 stars or 5 - probably 4.6 or thereabouts, if we're counting. I purchased mine direct from Samsung, it arrived on March 14th as promised. I'm upgrading from an S8, and have previously owned an S7 and Note 5. This is the best of the bunch, for certain, and there is little or no learning curve going from one to the other. They took a really good smartphone (S8), and just made it better in many ways (and, in my opinion, worse in a couple, but more on that later). Dimensions - it's extremely similar to the S8, the only noticeable difference is the overall length is a touch shorter - compensated for by having less black margin around the screen edges.Visually, the screen is fantastic. The touch responsiveness is fantastic, and the performance is snappy. The fingerprint scanner is in a far better position than on the S8.<br /><br />Things I don't like as much - the iris scanning/facial recognition. I preferred the system in the S8 for sure. The avatars of yourself you can make from a selfie are, well, just downright creepy.",5,positive
B079JSZ1Z2,"on March 16, 2018",amzn1.account.AF3OKH2LIPQONDF524IE533DWQZQ,Switched from iPhone,"I switched to the s9 after I saw the price of the iPhoneX. I am not disappointed with switching to Samsung, this phone has a much better display and camera than the iPhones do. The pictures in the dark are phenomenal. It was easy to transfer all the data from my iPhone because of the easy set up features. If your thinking about switching from the iPhone, do it, you will not be disappointed.",5,positive
B079JSZ1Z2,"on March 16, 2018",amzn1.account.AFJWHH26P3ZFVQRCT2HXYNSLJF4A,1. Bixby must DIE. Can't kill it. ...,"1. Bixby must DIE. Can't kill it. Can't remap it. Forced down your throat.<br />2. Bloatware must die. Sammy will never learn.<br />3. Way over priced.<br /><br />BIXBY MUST DIE.<br /><br />Stick with hardware, leave software to Google.",1,negative
B079JSZ1Z2,"on April 15, 2018",amzn1.account.AFN7EFSTIGRZEYB44OCTKVTNWZXA,Five Stars,"Arrived earlier than expected, everything was included in the box, works 100%, everything thing it was said and expected to be. This phone is worth buying.",5,positive
B079JSZ1Z2,"on April 15, 2018",amzn1.account.AEEOSNL3MV4H2P2YOIAXBKGHYSLA,Disappointing,"I got my phone from best buy to replace the S8+.<br />It's  disappointing that this ""superior camera phone""  comes without the video editing app like all the previous flagship models. They call that app ""movie maker""<br />The app is made by Samsung Electronics and is not available  on android market.<br /><br />I tried other apps and didn't like those. Now I have to move the video files to my old phone and edit them there.<br /><br />Thanks, Samsung for discontinuing what I need and adding what I don't,  like stupid bixby.<br /><br />Should I go to apple store and check  their iphones?<br /><br />I tried other",1,negative
B079JSZ1Z2,"on April 15, 2018",amzn1.account.AHC6H6USZUV4FQ2ZAKL3BAOFQU2Q,Luv my phone,Great phone luv it,5,positive
B079JSZ1Z2,"on April 14, 2018",amzn1.account.AHRWRXLZ5PZHVQBTF7HV3GQIEP7Q,Five Stars,So far so good. Never thought I'd leave apple but Samsung has a better product.,5,positive
B079JSZ1Z2,"on April 14, 2018",amzn1.account.AERSCKUG6Z5EDXEAKMZF4LCLR24A,Embarrassing effort from Samsung,"They had a chance to fix all the laggy, unusable features. Another forced Bixby (it insists upon itself). I have both this and the iPhone X. Surprise, guess which one just works out of the box (SPOILER ALERT: iPhone). I was so excited about this phone, but it has maybe a (marginally) better camera setup than the S8+. Its at least as laggy as the last phone. Its not worth the price, flagship or not. If youre OS agnostic, get an iPhone. This is way more trouble than its worth. It arrives bloated and you can do nothing about it.<br /><br />Also, in typical Android fashion, you get a less and less responsive device as time goes on. Every app you install makes the phone that much slower. This is an Android problem, same thing happens on the Pixel 2 XL. I should have stuck with the Pixel which is uglier, but not full of bloat.<br /><br />It has a nice screen though, but I like the iPhones screen as much. This is hardly an upgrade, but another disappointment from Samsung. Maybe itll catch fire like the Note and Ill be able to be rid of this phone.",3,negative
B079JSZ1Z2,"on April 14, 2018",amzn1.account.AE7LYPSWU5WLDYFY5Q7G2NRLW2YA,Iphone x Has Nothing on This,"I had an iphone X but I sold it for this. The iphone x was a huge disappointment. I used to buy nothing but apple products, but I realized how far behind apple is. This phone has a much larger display and higher quality than the x. Plus there is no annoying top notch at the top. The camera is better, I took pictures on both phones and the samsung was the only phone to pick up the fine print from a picture on my wall standing 12 ft away. The iphone x was blurry and the print wasn't legible. This phone has an incredible aperture to take crisp pictures even in low light. I don't believe its oversaturated, it all depends on what area of the screen you tap on and the phone will adjust the colors accordingly. Overall this phone probably has one of the best cameras on the market.<br /><br />The specs are good, you'll be able to multitask without any issues.<br /><br />The battery life is about average for me, it's not as much as I would like but it's not terrible either. I use my phone a lot for business, emails, video etc.. it gets me through the majority of my working hours around 7 hours of on screen time.<br /><br />Coming from an iphone user this is much better!",5,positive
B079JSZ1Z2,"on April 13, 2018",amzn1.account.AF3HI574MLXGQQKLA3S743VP2YRQ,Five Stars,"Great phone, loving it.",5,positive
B079JSZ1Z2,"on April 13, 2018",amzn1.account.AFRORNPRITEPLYJYFTKZPHIU6YEQ,I love this phone and love android oreo,I love this phone and love android oreo! Received perfectly. Just received a US plug instead a France/Belgium one... But I had already three!! Thanks for everything. Works in french perfectly!,5,positive
B079JSZ1Z2,"on April 13, 2018",amzn1.account.AESH6QK7PZUPTZVFD64W56TCKLJA,Product is NOT new. It comes used and disorganized,"I received it on April 11 2018 and sadly it was used. As soon as I opened the box, phone was upside down, box was disorganized and headphones & cables misplaced.<br />I needed the phone so much that i stayed with it but if you have another option simply go for another one.",1,negative
B079JSZ1Z2,"on April 13, 2018",amzn1.account.AH74FXHTVZDN2DXQNBNPUABBD5FA,I had a gear S2 because of which I upgraded to S9+ from LG G5,"<div id=""video-block-R10BY7HH62V1K5"" class=""a-section a-spacing-small a-spacing-top-mini video-block""></div><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/B1MYOhMkP2S.mp4"" class=""video-url""><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/91qmekaCwAS.png"" class=""video-slate-img-url"">Smoothest Samsung experience, truly the market leader for Android. Used Xperia Z2 and LG G5 each flagships of their times, paid full release amount for both phones. Best experience so far. I used Wave II and Samsung Corby (was disappointed with both) gave Samsung a chance with Gear S2, got impressed hence tried S9+ refined software and redifned flaws of innovation in any successfull flagship. I didn't have it delivered but it's an awesome device!!!",5,positive
B079JSZ1Z2,"on April 12, 2018",amzn1.account.AGUEY4PYQQNB445GSQJ2N57BBSAA,WORST PHONE EVER,WORST PHONE EVER!!! IT KEEPS RANDOMLY DELETING MOST OF MY PICTURES AND MY GAME NOTIDICATION SOUNDS DOT WORK!!! WORST PHONE EVER!!!,1,negative
B079JSZ1Z2,"on April 12, 2018",amzn1.account.AHC5ESKZQ6VDZ4M3ST226AZ7EZNQ,Five Stars,Excellent product. It has all the functions and great performance.,5,positive
B079JSZ1Z2,"on April 12, 2018",amzn1.account.AFSLJ4APDQTZDGUX3R74JAI5XESQ,Five Stars,Excelente,5,positive
B079JSZ1Z2,"on April 11, 2018",amzn1.account.AEKWT7XYZPCYK46TB2EMVHK3JODA,Five Stars,I'm very happy with my new phone.,5,positive
B079JSZ1Z2,"on April 11, 2018",amzn1.account.AF2F7QXOINELSGPDJBBZNSISQDRA,"... for two weeks and really find it a really fine phone, I only gave it 4 stars due ...","Had it for two weeks and really find it a really fine phone,<br />I only gave it 4 stars due to the fact that I sometimes notice dead spots on the touch screen, and i find myself having tap more in some areas than in others.<br />It's not predictable, and seems to come and go , and is definitely not a deal breaker.<br />Overall, I'm very impressed with this phone, and have no regrets buying it.",4,positive
B079JSZ1Z2,"on April 10, 2018",amzn1.account.AHRJ4ILN7OI7E6PUPVTTDFGJTJCQ,Camera is doing unbelivable,Sexiest phone ever,5,positive
B079JSZ1Z2,"on April 10, 2018",amzn1.account.AGAWQXA3XD2TEFTC4AMPLI4CS42Q,This phone is everything they say and more.,This phone is everything they say and more. Still learning all of it but not a hint of a problem,5,positive
B079JSZ1Z2,"on April 10, 2018",amzn1.account.AFXTZIOFSN5ZZHHDZJXHYQGKCF7Q,One Star,"Why is that me Samsung galaxy s9+,doesn't have a Samsung headphone, instead a different name on it?",1,negative
B079JSZ1Z2,"on April 10, 2018",amzn1.account.AH6MYVLRKYMO7F42UH664IDVLAKA,One Star,Plug garbage. Can't use any normal android. Plug. Would not have bought. Returning to these dopes,1,negative
B079JSZ1Z2,"on April 9, 2018",amzn1.account.AFKTXO6KPYVCGLN3O2YLDXOZ53FA,Five Stars,very good!,5,positive
B079JSZ1Z2,"on April 25, 2018",amzn1.account.AELTSNMYIWARMYIT2OZKJMVPCOLQ,Amazed at all the added features,Upgraded from galaxy S3 I bought new in 2012.  So you know I'm feeling it.  Amazed at all the added features.  I'm still learning the features,5,positive
B079JSZ1Z2,"on April 25, 2018",amzn1.account.AEDMUS7PIDRXVIOAQTQZT5BQMW3A,Love it.,"Pros:  Fast, Bright and vivid screen, great screen to body ratio, phone has good weight (not too heavy, not too light), usb C, fast charging, wireless charging, micro SD card slot for expansion, stereo speakers<br /><br />Cons:  Expensive, annoying Bixby button (can be turned off)<br /><br />O.K. not great:  battery life",5,positive
B079JSZ1Z2,"on April 25, 2018",amzn1.account.AHF46NIM375ZWKAZBYOEEQWF3PQA,"Outstanding overall, WiFi has a bug","I got this phone yesterday, bought it off Samsung's website. The packaging includes the phone, some earbuds, a USB-C cable, and a little adapter that you plug into the phone that can be used to transfer data from your old phone. The process was quick and easy; I got all my old information from my phone. Performance is outstanding, camera is outstanding, design is outstanding! I have only had one problem so far, and it hasn't been very consistent. When connected to my home Wifi it sometimes blocks the connection and says something like ""Internet may not be available"", and I have to turn wifi off and on again to temporarily fix the problem. It gets really annoying. Past Galaxy phones have had this problem, I only hope Samsung fixes this problem. If they don't, I am going to return this phone.",4,positive
B079JSZ1Z2,"on April 25, 2018",amzn1.account.AE4ZEYWE6BU6I2HZPTNIQOGRGB6Q,Three Stars,"The smartphone is amazing, but the charger died in the second day that I used it.",3,negative
B079JSZ1Z2,"on April 25, 2018",amzn1.account.AFYOAJHKG2LAAOZVCUX2TGVEVEFA,One Star,Item lost in mail.,1,negative
B079JSZ1Z2,"on April 25, 2018",amzn1.account.AFFUSKBWJOL3AIDHWOOI2PL7XOVQ,I loved my Galaxy s5,"In Mobile Networks, under APN, it says Tracfone reseller!  For this price, I did not want a reburbished phone. Not only thiat, but the MMS messages do not come through and I can't for the life of me,  find out how to write a message...I'm sure that's something I've overlooked though...All in all, I loved my Galaxy s5.  If I could find a way of charging the battery, I'd continue using it, but the prongs are all screwed up...Don't get me wrong, I guess this is a beautiful phone and all for techies, but It doesn't do what my old phone did. I wish I could find a NEW galaxy s5. but i'm sure they're all refurbished too.  I'm just really disappointed. A lot of the features just don'[t work on my phone...Not worth almost a 1000. Going to return.",2,negative
B079JSZ1Z2,"on April 24, 2018",amzn1.account.AGWQFPOLJXCBSUSKYLZNYKSB4K7Q,Reported problems - Do Not Buy,"I've had this phone for 16 days and it's now dead. When it worked, it was slower than my iPhone 6 plus. Had trouble with texting that I thought was due to software lag. Seems others are facing similar problems and it's likely a touchscreen problem (dead zones). Samsung already issued a statement that it's working on the issue. My phone is also completely frozen. Even if I reboot, it freezes at the Samsung screen. I asked Samsung to send me a replacement but they refused and referred me to repair facility.  It's currently at the repair shop for the 2nd day. Very expensive inconvenience. Avoid this handset.",1,negative
