B06Y15G61T,"on September 8, 2017",amzn1.account.AE3ZW36MJN4MYJVCU6QNVP2UUD2Q,One Star,"Generic product, it is not original",1,negative
B06Y15G61T,"on September 8, 2017",amzn1.account.AGLY5CUKZK6HZJ76HZYFTMR57QIA,Five Stars,Fantastic smartphone.,5,positive
B06Y15G61T,"on September 7, 2017",amzn1.account.AGBIGY4SNTLZFBYSNCISTRBUTU5A,Good and Bad! I didn't purchas the Chinese Version!,"The phone came in promptly. As others have stated, I too questioned if the phone was a fake or not because it did not come with the Samsung S8+ logo on the back, it just says Samsung with a printed label attached with the model number and IMEI on it.<br />Pros- In all its a good phone.  Samsung did well and always has. The picture quality is like no other.  The screen is sleek and call and music quality is great.<br />Cons-This phone has locked features that are displayed in Chinese. I can not remove and make it English. The phone also will not pair to any Bluetooth device. The only reason I have not sent it back was because even though I had a gorilla glass screen on the phone.  Within the first 5 hours of my using it, my umbrella hit the phone in a spot that was not protected by the gorilla glass and cracked my screen leaving a visible chip near the speaker on top. So I have a chipped screen and it does not connect to Bluetooth that I need. Because the phone is the ""Asian"" version, I also can't use Samsung pay because the United States is not one of the selected country options listed on this phone. Just not a happy girl. I should have just waited for the Note 8.<br />If anyone knows how to change the internal setting to make it an English version and to help with the Bluetooth connection. Please help!",1,negative
B06Y15G61T,"on September 6, 2017",amzn1.account.AFUCBMKPNYBAN4SKQL3A7WQVMXAA,Had several issues with connecting to the network. Before ...,Had several issues with connecting to the network. Before I used to have 5 bars using my old phone and now I have one or no connection at all. It does not work with the Samsung pay either.,2,negative
B06Y15G61T,"on September 3, 2017",amzn1.account.AE5FSPEI5AFEGAMJQKG2FWGFUWLQ,bravo F,decepcin ...,1,negative
B06Y15G61T,"on September 3, 2017",amzn1.account.AHDOX46WBD2YAAE6OWNWU7O3TSEQ,Beautiful. Best of the best,Beautiful.Best of the best. Kudos to samsung,5,positive
B06Y15G61T,"on September 2, 2017",amzn1.account.AGZGAB4YKFT2HU2MO5G6DB53GCWQ,"It is very annoying, since for me it is indispensable to use ...","They did not send the purchased model, the model received is a single SIM card. An Italian model, It is very annoying, since for me it is indispensable to use two cell lines. (2 Sim Card's)",1,negative
B06Y15G61T,"on September 2, 2017",amzn1.account.AFALNFOY7KLKC4W27SEAEADOL7DA,Five Stars,i love my phone. highly recommended.,5,positive
B06Y15G61T,"on September 1, 2017",amzn1.account.AHYEL5KBQVOTCCOTQRHFOJ4OJUEQ,Five Stars,100%,5,positive
B06Y15G61T,"on August 31, 2017",amzn1.account.AEAQOVF4EAKSQAL73XZG5YYFGB2Q,Great Amazon customer service and great phone love it had ...,Great Amazon customer service and great phone love it had a problem with it Amazon solved it right away now I'm very satisfied with what I have especially the s8plus screen,5,positive
B06Y15G61T,"on March 29, 2018",amzn1.account.AHEOOLOJYBNZETPA7ZOOX3M3X5PQ,CONSTANTLY keeps turning itself on,"I got this phone from Verizon. It has lots of good features, but it can't be used with a Mophie juice pack because it keeps turning the screen on when it's charging. According to online discussion groups, it's a design flaw in the phone. I changed all the settings to keep the phone turned off. I called Samsung, and the tech took over my phone and verified that all the settings were where they should be for the phone not to keep turning itself on. No use -- it still turns itself on every few seconds, sometimes with a pop-up saying that the phone would charge faster with a charging cord from Samsung. The tech told me to do a factory reset, which is what they say when they have no idea what's wrong. That didn't work either, as other posters on online discussion groups said it wouldn't. The tech couldn't suggest anything else except sending the phone in for repair, but that seems pointless when it's not this particular unit that's at fault; it's a known flaw in the design. It's not as bad as catching on fire, as the Note 7 did, but you'd think that a company the size of Samsung could find engineers capable of designing a phone that doesn't keep turning the screen on over and over and over. It's especially annoying at night, when you turn off the screen, and seconds later it turns back on. You turn it off. It turns back on. You turn it off. It turns back on. If you plug it in with a Samsung cord, it'll stop for a while; but as soon as it's fully charged, here comes that bright screen again.",1,negative
B06Y15G61T,"on March 27, 2018",amzn1.account.AHLWMPGZNGWKULGUIIYHC5OCKCEA,Five Stars,Amazing phone.,5,positive
B06Y15G61T,"on March 25, 2018",amzn1.account.AE364XTI3TGWGRBK5OJQSTUSXXHQ,Five Stars,I am very satisfied with my device.,5,positive
B06Y15G61T,"on March 23, 2018",amzn1.account.AEYF7WOI3QMDWJ4IVRXA4CQXG4VQ,The seal on the package was broken,"The seal on the package was broken, returned.",1,negative
B06Y15G61T,"on March 22, 2018",amzn1.account.AHMXYJGILKIVJR7BWV6WACQTQBHQ,Five Stars,"It's Samsung, no more to say. Thanks!",5,positive
B06Y15G61T,"on March 21, 2018",amzn1.account.AEYND3VW4MTQIW3374ESN2GCI5OA,Three Stars,i dont like batter back up,3,negative
B06Y15G61T,"on March 21, 2018",amzn1.account.AEJBNC7VGUIV4FQFYQ3ZWF23TG5Q,Five Stars,"Dropped it in water, it still works with no problems!",5,positive
B06Y15G61T,"on March 14, 2018",amzn1.account.AEF5A6UV7I3FNALT3GBDUKRGKCNQ,Five Stars,Plenty of muscle and power. This phone does everything I need it to do.,5,positive
B06Y15G61T,"on March 13, 2018",amzn1.account.AHQXFSDMRMYFPAHUDB3XCYXXNGGQ,Five Stars,"Works great, phone is fast and screen is amazing. but the best thing is the amazing camera",5,positive
B06Y15G61T,"on March 12, 2018",amzn1.account.AHLUCH6BNUXA2L7JAYSY5X3D7CYQ,The phone is great to use,"The phone is great to use, but way to fragile for something to carry around with you everyday, making it impracticable.  I've only owned it for 3 months and the phone has been in a case with screen protector since day one, but already the screen has somehow cracked with no impacts that I can recall.  After some googling, turns out this is a very common occurrence for owners and that this is the most fragile screen square trade has ever tested.  I have been a big fan of Samsung over the years, but releasing a phone for close to $1000 with such a fragile screen is a really poor showing.  For those who's phones have not cracked yet, your day is coming...",2,negative
B06Y15G61T,"on August 31, 2017",amzn1.account.AHKQBXY4DDY42KTP7T7PFQEU5EKA,Five Stars,I love to getting on YouTube and I would love to have this product,5,positive
B06Y15G61T,"on August 31, 2017",amzn1.account.AFG46U42ESHP36VYAFBX5XLRYYSA,... the phone for my son and his is thrilled excellent choice Dad,I perches the phone for my son and his is thrilled excellent choice Dad .. as he was telling m about all the great features of the phone !! The delivery was fast the price was right !! The fast charging for North America was not included!!,5,positive
B06Y15G61T,"on August 29, 2017",amzn1.account.AGNXGSZWHUEIZB3G5IDMDGNQUSVA,Five Stars,Awesome phone and received it on schedule.,5,positive
B06Y15G61T,"on August 28, 2017",amzn1.account.AH5JF6Y5ADKRQQEDMTIQRXMWACYQ,Best phone ever,Best phone ever,5,positive
B06Y15G61T,"on August 28, 2017",amzn1.account.AGA2NB5GIO6DKM5AMSZRN4CGJQ2Q,Does well,Good phone. Pleny of power. Does a lot. My model comes from europe but does ok. It is unlocked and so far has worked on all GSM systems i have tried it on,4,positive
B06Y15G61T,"on August 28, 2017",amzn1.account.AHZPAHZLZSYADMCDHWD7FMZTZGSA,all right product of the highest quality.,all right product of the highest quality.,5,positive
B06Y15G61T,"on August 28, 2017",amzn1.account.AHL7M57TX72DSFV7SX2OLX3QL6YA,Five Stars,perfect,5,positive
B06Y15G61T,"on August 28, 2017",amzn1.account.AE7HOCKGIT6URVK6R2BQCKUI2E3Q,Five Stars,So far so great..,5,positive
B06Y15G61T,"on August 27, 2017",amzn1.account.AEMUREI3OWVGXUOOBHLZYFU377LA,Five Stars,"great phone, my wife just loves it",5,positive
B06Y15G61T,"on August 25, 2017",amzn1.account.AFMKNBQNG2YPEQC2CG56CVFZRF2Q,Great phone! Lover it,Great phone! Lover it!,5,positive
B06Y15G61T,"on August 25, 2017",amzn1.account.AFKGB232DTRONHHG2TCQXJVPYH2A,Five Stars,So nice,5,positive
B06Y15G61T,"on August 24, 2017",amzn1.account.AG4ORAY7HR7SAA7KRJTAMWEQLQ3A,Five Stars,"Love this phone. Fast, great battery, awesome screen and no bloatware",5,positive
B06Y15G61T,"on August 23, 2017",amzn1.account.AEDK4A2RATBS7SW2IFX4MX47YRUQ,Samsung Galaxy S8+ 64GB,"I bought this phone for my high school senior, and he LOVES it! He's a Straight ""A"" student (who deserved this Awesome phone) and a tech geek so when I say he LOVES it I TRUST his perspective.",5,positive
B06Y15G61T,"on August 23, 2017",amzn1.account.AGISM7XLYT6FUCXIKCY3D6UHKJKQ,"Is a great phone, screen is fragil","Is a great phone, screen is fragil. Is worth to pay for a protection plan and a good case. Not many rrally protect the screen so try an outercase. My problem was that even that the phone is sold by samsung on amazon. By the time yoy need to even send for repair they wont take it. Just for been international version. I can understand if i buy the phone overseas.",1,negative
B06Y15G61T,"on August 20, 2017",amzn1.account.AH3LSZH4YWAGDBGTOA6M7M4U3SAA,Five Stars,excelente,5,positive
B06Y15G61T,"on August 19, 2017",amzn1.account.AG3NQHHGRLRNBDEAC3WYNNP4AY2A,Best phone,Great phone best ive ever had,5,positive
B06Y15G61T,"on August 18, 2017",amzn1.account.AFUOYTUUYWOHBDPPWGTLTDSWF6KQ,Samsung galaxy s8 plus,Yes it new at first i thought is was fake so i did some researches on The samsung galaxy s8 plus. It  is a uk version only the American version does have  Samsung Galaxy S8 written in the back of it,5,positive
B06Y15G61T,"on August 18, 2017",amzn1.account.AGGXVR5DC722FDSS5PBDLQDEPCKA,It's awesome. I got mine two weeks ago and it's ...,It's awesome. I got mine two weeks ago and it's works great. I'm not lying. At first I had to ask questions to see if it works etc and it does. I have Tmoble.,5,positive
B06Y15G61T,"on August 16, 2017",amzn1.account.AHFLARM63ZDM6D4HCPLIH5O2NB5A,Vodafone Italy carrier apps,I ordered the unlocked international version. I got the phone with Italian Vodafone carrier apps on it.<br />Other than that everything's fine.,3,negative
B06Y15G61T,"on August 16, 2017",amzn1.account.AEYF4C2MWBW4QXOYDAQ4YZ5JP5VQ,Horrible phone and even worse service.,It worked for 2 months and then just stopped working suddenly. Amazon said they are unable to assist me so i lost $800,1,negative
B06Y15G61T,"on August 16, 2017",amzn1.account.AHHKQQBVK27LLZYPGJ4NPTVI7AGA,Five Stars,Awesome phone with dual Sim card.,5,positive
B06Y15G61T,"on August 15, 2017",amzn1.account.AFQSI74PTIKTHLR3IYV2HMSQA2YA,I went to Best Buy and got assistance from a Samsung tech,"Nothing but problems concerning the SD Card. I went to Best Buy and got assistance from a Samsung tech, I even sent it down to Texas for repair at a Samsung facility. They returned it and said they fixed it but I still had all the same issues. I'm done. For the amount of money you pay for it, it should work correctly out of the box. Returning this shortly and looking into an LG. Very, very disappointed.",1,negative
B06Y15G61T,"on August 15, 2017",amzn1.account.AEUALNEGMXVWOVKH4RUQ3EU6TUXA,Five Stars,Excellent,5,positive
B06Y15G61T,"on August 14, 2017",amzn1.account.AFI5MB4HDMTKPJA5W6TMVF6XB6MQ,Awesome phone. Especially the camera,Awesome phone.  Especially the camera!,5,positive
B06Y15G61T,"on August 14, 2017",amzn1.account.AGVL4FPZ6QJC5SCLD765DYCZMM4Q,Five Stars,Nice,5,positive
B06Y15G61T,"on August 14, 2017",amzn1.account.AFSWKNBB6QC5VJ2PZHDWJIGQMEXQ,Larger screen but never fills out completely anyway so it's a waste.,Awkward compared to the s7 edge. Larger screen but never fills out completely anyway so it's a waste.,3,negative
B06Y15G61T,"on August 14, 2017",amzn1.account.AGH4H6ZEAP5Y7JZG2P6WW5TAWRNA,Fanstastic Phone!,I initially had an Android phone and upgraded to the Apple iphone 7+. I quickly realized my mistake during the 2 week return period and swapped the iphone for the Samsung s8+ with Android OS. Now all is well!,5,positive
B06Y15G61T,"on August 14, 2017",amzn1.account.AF4O7FPKZ5F7R5OEP4S2HFZSCTOQ,Keyboard sucks!,The only thing I dislike so much id the keyboard which has no precision at all.,4,positive
B06Y15G61T,"on August 13, 2017",amzn1.account.AFDXLOZYAR5TFVLAMOPUPYRDKZKQ,FRAUD- FAKE ITEM SOLD,The item is a fake Samsung Galaxy S8+. It doesnt match nor the design neither the system.<br />As I need to be secure that the information that I saved in it and cant take it out before delivering back the cellphone is not going to be used . And also need to be sure that my money will be retuned. I am going to make a Police statement so please call me back an give me some security abour it.<br />(786)3762706,1,negative
B06Y15G61T,"on August 13, 2017",amzn1.account.AF4TAWGU66N2K4N3LM6HVB4LL3BA,Five Stars,My wife Lovve's it,5,positive
B06Y15G61T,"on August 12, 2017",amzn1.account.AE454KBECY2OIK3NQJUPZ5O7F45Q,Five Stars,Good experience !!,5,positive
B06Y15G61T,"on August 12, 2017",amzn1.account.AHANEO2TOCZM5FGTT5RSKT7YJSAQ,Just as described,Just as described,4,positive
B06Y15G61T,"on August 9, 2017",amzn1.account.AFZGNA7LUAIFMUT2J54B2VGHPBAQ,Refund me with a new phone,Keeps giving me problem saying there's moister in the charging port and it won't charge,1,negative
B06Y15G61T,"on August 8, 2017",amzn1.account.AEHGQFNJ7XDJCD6DN2ODCUBYGYHQ,Five Stars,It was a gift for my son and he loves it.,5,positive
B06Y15G61T,"on August 8, 2017",amzn1.account.AEMNYXNB4ND3RHPDSGFEPRRTPTQQ,Amazing!,Amazing phone!,5,positive
B06Y15G61T,"on August 8, 2017",amzn1.account.AGQOIAFFHCLTXSDN7GJ4VB4UDALQ,One Star,Bad phone. Lagwiz is still slow and unresponsive. Exynos = No stable aosp roms,1,negative
B06Y15G61T,"on August 8, 2017",amzn1.account.AHO63LOJZDJPNCQVI5RQVA5N5CWQ,10/10,Wonderful phone. Best camera I've seen so far and very customizable. There's just so much you can do. I never get tired of it.,5,positive
B06Y15G61T,"on August 8, 2017",amzn1.account.AEZDNGXOUFLWI4MLZYWDDVRH4LGQ,Otherwise great phone.,"Phone kept on rebooting randomly by itself, had to return. Otherwise great phone.",3,negative
B06Y15G61T,"on August 7, 2017",amzn1.account.AEJO5LJIWGJTY5ERLL7QY36VPE2A,This device is awesome!,I love my new S8+.  Brand new I would recommend this to anyone!,5,positive
B06Y15G61T,"on August 6, 2017",amzn1.account.AEZ7PQQD4DM5VZCCH4TJNFFVJBTQ,Five Stars,Excellent piece! Struggling to sleep without it in my hand!,5,positive
B06Y15G61T,"on August 6, 2017",amzn1.account.AFWIB27JZM76LHIPP2ZA34JDVXKA,Five Stars,Nice,5,positive
B06Y15G61T,"on August 6, 2017",amzn1.account.AHMTKQFKGU56JGLGFLTM44BEGUUQ,S8+ Unlocked International SM-G955F -  Warning Camera Fail,"It's a VERY NICE PHONE!!, unfortunately the one I bough after 15-20 days developed a camera failure: ""Warning Camera Fail"". And here is the second problem... WARRANTY IS ONLY VALID IN THE U.S.!!!, Samsung it's not like Apple, Samsung warranty is local on phones so forget it you think Samsung will accept your warranty elsewhere. I went to Samsung Colombia and their preliminary analysis is that they are not sure if the problem is with the camera (70% probability) or the board.  At this time I have not yet decided if sending  the phone to US for warranty or take it to Samsung Colombia at my own expense. If the hardware problem is with the camera, the replacement will cost me like US$100-150.  Because I saved US$350  buying the phone in US,  it still makes a good deal and the camera replacement will give me a year of warranty on phone's camera in Colombia.<br />Beware because this ""Warning Camera Fail"" error its a very commune HARDWARE issue on the S8/S8+ models. I have bough several Samsung phones, they are excellent and will buy Samsung again... I just wasn't lucky with this one.<br /><br />The phone works perfectly well in Colombia (GSM-LTE 4G), it gets the updates on time. I have not taken it to other countries yet.",2,negative
B06Y15G61T,"on August 5, 2017",amzn1.account.AHZGF4VXG5RLAQCB7TCMM6ZERXJQ,Just perfect,Just perfect,5,positive
B06Y15G61T,"on August 3, 2017",amzn1.account.AG7BVT6MKFZF4XFJW4CHPGVRDUEA,Defective phone. Serial number not recognized by Samsung.,"Phone ended up having a defect, but Amazon was great and sent me a replacement.",5,positive
B06Y15G61T,"on August 2, 2017",amzn1.account.AEBQ6HUGJTKZ72JK7D6NKXH4LHWQ,Very disappointed!!!,"I'm very disappointed. I ordered a international phone and it said on the box to use only a American SIM card. Needless to say, I had to return the phone. What's the point of ordering a INTERNATIONAL phone if that's the case.",1,negative
B06Y15G61T,"on August 2, 2017",amzn1.account.AHXXMDR5CMWMU46BAJ24PCCD2C6Q,Five Stars,I love it !!!!!!,5,positive
B06Y15G61T,"on August 2, 2017",amzn1.account.AEOM6A63QVAH6C5ZJTSEH2VXP42Q,Samsung Galaxy D8 plus,Best cellphone ever,5,positive
B06Y15G61T,"on August 2, 2017",amzn1.account.AH3WH3A6WDAYUDI7IXJQVUPKRL5Q,Beware the edge!,"After a few months I still like this phone. However, I do not like the curved edge! Fantastic idea but not a practical application. After being told by Verizon employees that it did not have ""gorilla glass"",  I purchased their recommended tempered glass protector. After it popped off several times within the next few days I exchanged it for a different one. This one stayed on about two weeks. With no other viable option I was left with just trying to catch it when it repeatedly popped off. Eventually, of course, the 50$ glass was just gone. I do have the phone in an ""Otter Box"" case. I have accepted that I have signed a two year contract on a phone that is extremely fragile and this does not make me happy at all!",2,negative
B06Y15G61T,"on August 2, 2017",amzn1.account.AGTRSMEBAJCR72NUERIQQAVTYIQA,Five Stars,GREAT looking phone!,5,positive
B06Y15G61T,"on August 1, 2017",amzn1.account.AFWZUBBYENRC33OBLUKUZ7UWJ6LQ,"BE AWARE: you need an American sim card to use this so called ""international mode unlocked phone"".","the phone itself is perfectly designed, works incredibly well. the only problem is it need you to have a total amount of calling time using an American simcard before you could use the simcard from your own country. this can't be find easily from the description page for this ""international version"" ""unlocked"" phone. it will be really annoying if you don't travel to US a lot or have colleagues/friends from US.",4,positive
B06Y15G61T,"on July 31, 2017",amzn1.account.AH7NNUDBZLL2O6UHMJVAPUTBZWUQ,Worst phone ever,"Paying almost 900 dollars for a phone and then some for a case you'd think it wouldn't break. My screen has shattered twice now. I've never broken a phone before in my life. I've never dropped this phone either. One minute it's fine and the next it's shattered. It was in my purse all day next to my cloth wallet. I never set my purse down nor did it get hit/leaned on/thrown/etc.. I pull out the phone and it's shattered. I'm so frustrated and angry that something this expensive would break for no apparent reason. TWICE. If I could give 0 stars, I would. This is absurd. I want my money back.",1,negative
B06Y15G61T,"on July 31, 2017",amzn1.account.AGW6CJOT3AUA5GMM6326KRMBU6TA,Losing power in less than 24hrs without being used!!!,"I bought it to be sent abroad through a relative who was visiting. Phone charged but was losing battery charge in less than one day with NO activity whatsoever!!!! Adjusted some setting, such as turning off the clock when not in use and brightness, but it did not help much. It was still losing power and needed to be recharged at the end of the day without being used at all. I did not have time to send back and request a new one (or maybe just a refund). I am not sure who to blame, but if I could, I would have returned the item and gone to a local store after the experience. A new item should not be functioning like that. I have talked to people who owns the same phone and they said it was strange it was losing power that fast!",1,negative
B06Y15G61T,"on July 30, 2017",amzn1.account.AETSW7YNAHVP7MYMCPKTRETAHDJA,Five Stars,THE BEST,5,positive
B06Y15G61T,"on July 30, 2017",amzn1.account.AHYNPBYU4C4555HYDIAMM3JVL5UQ,Buy the s8 plus and this is a great place to buy it!,I received the phone on time it works perfectly and is exactly as described. This is the best smartphone i have ever had!,5,positive
B06Y15G61T,"on July 29, 2017",amzn1.account.AEYH2EAG364GO4Q2FVJFF4VUBFNQ,Faked phone,Faked phone. The phone received was a faked copy. It was not an original Samsung galaxy S8+ phone,1,negative
B06Y15G61T,"on July 29, 2017",amzn1.account.AGCA4P627HM7AGQ4VZNGGJD5BJ6A,Great Phone,I'm loving this phone. I like the fact it has space for two sim cards.,5,positive
B06Y15G61T,"on July 29, 2017",amzn1.account.AEVZAIA5KS6V3KGXUHI3JIEMQAHQ,Best phone ever,Very good and extremely fast phone. The screen size and resolution is amazing.,5,positive
B06Y15G61T,"on July 28, 2017",amzn1.account.AHPWG6SP3A7BNXNLSVPZYUHYVVKA,Better than any iPhone I've owned!,"I upgraded from the iPhone 7 plus and I must say the S8+ is light years ahead! I've had every iPhone for the past 7 years and this phone blows any iPhone outta the water (just have to adjust to android OS) Charges in 1/2 the time, battery last 2x longer with 13 hours with heavy use! Screen is bigger, brighter, more vibrabt and feels alot smaller in hand despite having a bigger screen. Camera takes better selfies (wider range and more detail)<br />No more over priced apple products for me!",5,positive
B06Y15G61T,"on July 28, 2017",amzn1.account.AHTS642LPIJBHT7HZGEMXOFONUVA,Superb Phone,Superb!!!! Works like a violin.,5,positive
B06Y15G61T,"on July 28, 2017",amzn1.account.AGDDS7I5K3LBLOQKEJKXT5B3N5MA,Over-priced junk!!,"Worst phone i have ever owned. Either the battery went bad or the charging circuit/battery calibration failed right after the warranty expired. Terrible customer service and they would not stand behind their product. Over-priced junk! Remember, these phones are only as good as their battery and ALL batteries fail after a certain amount of charge cycles. Again, over-priced junk!",1,negative
B06Y15G61T,"on July 27, 2017",amzn1.account.AHROL2TL6LQ5VLKDAPFENQFTPXIQ,Five Stars,"Hey!! I'm big on YouTube, if you send me a phone I will promote it.",5,positive
B06Y15G61T,"on July 27, 2017",amzn1.account.AH2BLHZQ44UBA5DZXIZERO77RRFA,Galaxy S8+,Great Product!,5,positive
B06Y15G61T,"on July 26, 2017",amzn1.account.AFQKCB5OSBAFIEZBM7QU4N4Z7VZA,Best phone,Not complains.. Best phone ever,5,positive
B06Y15G61T,"on July 26, 2017",amzn1.account.AEWQCULA77XFSU4J6JYNQ67F7KFQ,Good phone. Battery doesn't last that well,Nice phone but swallows battery life,4,positive
B06Y15G61T,"on July 26, 2017",amzn1.account.AFSR2ZH44A3BDJMFZX77ZX6RZG5Q,Five Stars,Excellent phone!,5,positive
B06Y15G61T,"on July 26, 2017",amzn1.account.AGW5P52WG5C6OCK6O7PHYWZZACVA,The Last Samsung Product I Will Ever Purchase!,"The Last Samsung Product I Will Ever Purchase!<br />Prior to this terrible warrantee experience I am having I liked Samsung products. I have several in my home. However, when something goes wrong and you need to send the product in for service and repair, good luck!<br />I purchased a Samsung Galaxy S7 Edge earlier in the year after being a loyal iPhone user since the 3GS. When I made the switch I was pleasantly surprised how much I liked the phone. It worked flawlessly for about six months until a firmware update they release trashed the phone. Took it to a local Samsung rep. at Best Buy and he tried for a day and a half to replace the operating system with no luck. He said that it is still under warranty so send it in and theyll fix it. Sounded great, however.<br />I called their customer service number and they stared a claim, she took my information down and told me it will take around eleven days to get it back, then issued me a UPS label. I sent the phone off to them and they send me an email on June 27th confirming that they received the phone and issued me a ticket number. So far so good right?<br />Well after the first week when by I decided to check the status of my repair through the Repair Self Tracking portal they have and was surprised to see that there was nothing in their system about my repair claim. Though to myself, thats weird.<br />On July 13th, after thirteen business days later of not hearing anything I called them again to check the status. They said that they were done with it but I gave them a P.O. Box address and that they can only delver to a physical address. Oh, ok I get it, a mistake. However, when the person who originally took my information shouldnt she have told me that they required a physical address? Still, not too upset. They told me that they would ship it immediately and I would have it in 1-4 business days. Great? Not so fast.<br />Five business days later on July 20th I still had not received my phone so I called again. The Samsung rep I talked to this time said pretty much the same thing that the last rep told me and that it has not been shipped. Now Im irritated. I told him that they had the correct address now so whats the problem?  He put me on hold and checked with the repair shop and a Anne told him that they would overnight it today and I would receive it tomorrow. This is where it gets really shady. I asked this person to please send me an email stating our conversation and confirming that the phone was being shipped overnight. He told me that they do not have the capability to send emails. What? Samsung cant send emails? I was pissed off so I asked to speak to his supervisor. He put me on hold for a really long time and came back to tell me that his supervisor Graham will not speak with me and that he doesnt have the capability to send an email either. Now Im furious. Im being lied to and this is getting really shady. Im not sure they even have my phone at this point. He put me on hold again and talked to Anne again who told him that when they sip it later today, I would receive an email stating that it shipped. I was not happy and expressed it vividly.<br />I then went on the web trying to find another number to contact or call someone above them all with no luck. So what I found is that if these people want to screw you over, theres no one else to get involved or help. What a predicament.<br />Later the same day (July 20th) I called again and talked to another representative name Angela. She checked the status and let me know that it shows on her end that my phone is scheduled to be shipped overnight and I should have tomorrow. I wasnt holding my breath at this point.<br />Well here I am now, today is July 26th and yes, still no phone. I am beyond upset and dont know if I will ever get my phone back. Im thinking I am going to have to get an attorney involved which will likely cost more than a new phone. I can tell you this, if this can happen to your phone, it can happen to all Samsung products. I will be switching back to an iPhone here shortly if I dont get my phone by this Friday. I caution you to ever think about buying another product from Samsung again.",1,negative
B06Y15G61T,"on July 26, 2017",amzn1.account.AF6UUW3FOAVSVKVIFZQVEBDPQPYQ,Best phone I've ever had.,"I bought mine through Verison. It is $35 a month with their unlimited plan. I added a 200GB Samsung brand SD card, and I put a Clayco protective case on the phone.<br />So far, the battery is great. It will last days on power saver mode, and several hours in high performance mode.<br />It plays Super Smash Bros Melee with the Dolphin Emulator with relative ease.<br />I use a Blue Tooth game controller for that, and it's great!",5,positive
B06Y15G61T,"on July 25, 2017",amzn1.account.AHFOHSYGRS7VYYGQ3NBCLXUAVJLQ,"The mobile is nice, however i was expecting to receive the marple ...","The mobile is nice, however i was expecting to receive the marple gold color.. but actually i've received the arctic gray colorl",4,positive
B06Y15G61T,"on July 25, 2017",amzn1.account.AGTFIAU573WMAAFPUFHI5L4SVOHA,"Excellent phone, works well with AT&T","Excellent phone, works well with AT&T.<br /><br />This is irrelevant to the phone, but anyone that does not have a nano-SIM needs to pay $5 to AT&T to GET A SIM WITH THE SAME NUMBER",5,positive
B06Y15G61T,"on July 25, 2017",amzn1.account.AFNNXO6FSUB6E4F2U6O6OZZTSV3A,"The hardware is awesome, the OS is awesome, but Bixby is the worst possible phone feature.","The hardware is awesome, the OS is awesome. but the impossible to disable Bixby is simply moronware, designed by morons for morons.  Why would anyone want a database to talk to them?  I wish I could make Bixby shut up. I suggest that Samsung terminate Bixby.",4,positive
B06Y15G61T,"on July 25, 2017",amzn1.account.AFS6AOCIKSLAZ4INKUQIA3LB4OFQ,Received different model and home button doesn't work,"Just received it and the home button does not work. The pressure sensitive button works maybe 1 out of 10 times. It's also a different model than what Amazon says it is. Amazon says its the G955F, but I received the G955FD which is the DUOS model. I've started the refund progress. I'll update when I know more.",1,negative
B06Y15G61T,"on July 25, 2017",amzn1.account.AFQEABLPNRHDGVGRRMHRJVM4NVYQ,Five Stars,As advertised. Brand new. Fast shipping.,5,positive
B06Y15G61T,"on July 24, 2017",amzn1.account.AHJCLUPPKJRD25DEL5BSVWRXDTEA,Five Stars,everything was good! highly recommended,5,positive
B06Y15G61T,"on July 22, 2017",amzn1.account.AEARZ5L5QDXXO2SBODMXKDZL4S7A,Just received in the mail and cannot connect to sprint ...,Just received in the mail and cannot connect to sprint i think it is due to the fact that the phone came with no apn whatsoever can anyone help?,1,negative
