B06Y137TLR,"on May 22, 2018",amzn1.account.AGRJBSTKRWG6B2IQN42UV2UIQEYQ,One Star,I am disappointed. All I received was the charger and the headset for my money. Total garbage,1,negative
B06Y137TLR,"on August 21, 2017",amzn1.account.AFJ7U3Y65FP6JFOZWOL5MO27TMUA,Five Stars,So far this phone just amazing<br />Thank you,5,positive
B06Y137TLR,"on August 21, 2017",amzn1.account.AFXOASFUKANA26P3VIXWYPYDJ5HA,Super Gift!,Made a great gift for special son!!,5,positive
B06Y137TLR,"on August 20, 2017",amzn1.account.AEARFCBQAKTI4EB3U3M2JI7QFDZQ,not as advertised,The phone is most likely a fake.  i got the phone for travel purposes.  the international phone is dual sim . this is not.  also it does not seem to have a lot of the bands used in europe and asia.  There is no warranty .  and by the time i returned more than 30 days from purchase.  so essentially you get swindled.,1,negative
B06Y137TLR,"on August 20, 2017",amzn1.account.AGOCHRUO47TXXBW2JLGJHWZS4H6A,Five Stars,Great!!!,5,positive
B06Y137TLR,"on August 19, 2017",amzn1.account.AFASOOGA3TE6QTBBN7MKDVGJUN2Q,"Wrong, disappointed","I had recently paid for the unlocked international version of the Samsung Galaxy S8(SM-G950F), however, upon receipt it was the unlocked US model(SM-G950US1) that was being sold for $100 less. It's use was intended for outside of the US. If I knew, I wouldn't have bothered to purchase this.<br /><br />Very disappointing to me.<br />",3,negative
B06Y137TLR,"on August 19, 2017",amzn1.account.AHZ4YUJRJQPUYNZGT4NMINLUYCAQ,Five Stars,Great phone,5,positive
B06Y137TLR,"on August 19, 2017",amzn1.account.AFK2I4ESSUFWU633LPBNHUZITJKQ,Five Stars,i love it,5,positive
B06Y137TLR,"on August 19, 2017",amzn1.account.AHAW7N6TY4MLXGK5R7SL5SW3VRVA,I have been cheated,"I bought a real cell phone for more than 600 dollars, not in the most expensive piece of plastic in history. They sent me a toy used in stores to avoid theft, with no commercial value. The screen image is printed, there is no battery. I have been cheated. They did not bother sending a dummy for a Galaxy S8, it looks like an S6",1,negative
B06Y137TLR,"on August 18, 2017",amzn1.account.AFXQQROM5K7PMG5YRNY4HBMDL4MA,Five Stars,"Beautiful, excellent phone",5,positive
B06Y137TLR,"on August 18, 2017",amzn1.account.AGPA42DP4INBSQSCLIMBNFXNJIXA,Four Stars,Nice phone but I stll love my old  Samsung Galaxy S7 Edge. I still think it's better.,4,positive
B06Y137TLR,"on August 18, 2017",amzn1.account.AEYKM7FMCCGB6TWNKS63YGGTWGGQ,Five Stars,"Great cellphone, i'm so happy",5,positive
B06Y137TLR,"on August 18, 2017",amzn1.account.AHV7IL33VDSBWUAA5KGFGR5Y5I2Q,Not Good,Its Okkk..Not Good Result,1,negative
B06Y137TLR,"on August 16, 2017",amzn1.account.AFSC5STXS7MURAXFEG7ORDHBDB3Q,Five Stars,Better than expected,5,positive
B06Y137TLR,"on August 14, 2017",amzn1.account.AHUZASWG2F3LNQMCA5VNOHORDOEQ,Is it real and what carriers it works with,Don't listen to the other people reviews that say this phone is fake. This phone only works with GSM carriers if you live in the u.s. your GSM carriers would be AT&T and T-Mobile that means this phone will not work with Verizon or Sprint this phone is 100% real. You might have to get a different charging block just contact Samsung.,5,positive
B06Y137TLR,"on August 14, 2017",amzn1.account.AEATIRPDKYOF4JIVAP6PT26KPG3Q,Great phone,Love it but only used it for about a month and moved back to my iPhone 7 Plus.,5,positive
B06Y137TLR,"on August 13, 2017",amzn1.account.AHO6OXYJXAAFIF2NYFKY6JPO54BA,Does not work in the US,The phone was not compatible with my Verizon Wireless contract. Doesn't seem to work with Verizon's US network. had to return the phone and purchase a different one,1,negative
B06Y137TLR,"on August 12, 2017",amzn1.account.AEJ6IMSKGMCSH4Z5APHCXYDNHOUQ,Five Stars,The trusted functionality of the galaxy line just got better.,5,positive
B06Y137TLR,"on August 12, 2017",amzn1.account.AEH4TVCE2U3S2XVOKTRP54QU67FQ,Good amazing,Very very very... Good amazing,5,positive
B06Y137TLR,"on August 12, 2017",amzn1.account.AERXKV42GD6YT5TWCTL6Z6UOAW2Q,Four Stars,It's good but not quite localized (minus 1 star). Samsung Pay application is in Chinese.,4,positive
B06Y137TLR,"on August 12, 2017",amzn1.account.AGOFJ6QVO5CMERJSXIP2EE7DJGBQ,Five Stars,Camera is just amazing. Great phone,5,positive
B06Y137TLR,"on August 12, 2017",amzn1.account.AHXT7MAUHF26MW7465QC4VJZBAUQ,Good phone,Very good phone and I am satisfied with the phone!,5,positive
B06Y137TLR,"on August 12, 2017",amzn1.account.AHPD42NVVCXWNKZNAQA26QGTNDRQ,Giving up on Samsung....,"Phone has terrible reception, and this recurring problem with calls where I can hear them but they can't hear me.  Samsung phones have been slipping ever since the S3, which was the last Samsung product I enjoyed.  I'm trying really hard not to get sucked into Apple world, so I sent this back and now have an HTC phone.  Call quality and reception are a ton better on the same carrier, so it wasn't the carrier's fault (as Samsung tried to tell me in several calls to their useless customer no-service in India).  I'd recommend looking elsewhere.",1,negative
B06Y137TLR,"on August 11, 2017",amzn1.account.AGU2RUJFL6O3UO7UW4F3WJZY5W4Q,One Star,I received a piece of steel . Im sending it back,1,negative
B06Y137TLR,"on August 10, 2017",amzn1.account.AHJZMYSBSBPSL4PKGMZZVAORWODQ,Five Stars,Great phone. Great quality. Everything is amazing.,5,positive
B06Y137TLR,"on August 9, 2017",amzn1.account.AH4GHISOCMP2GU5UKZ5REEG4IF3A,Graduating this year hopefully someone will gibe me one of ...,Graduating this year hopefully someone will gibe me one of these as a gift i been stuck with the same old Lg for 3 years now.if any one has a spare phone pls replay to my review,5,positive
B06Y137TLR,"on August 8, 2017",amzn1.account.AEPX6FFWFYZ7I74Q65VFNAXZADRA,Five Stars,"I like this size,in addition it reaally nice !!!I bought a very cute case for it",5,positive
B06Y137TLR,"on August 8, 2017",amzn1.account.AHFHEYS5GOTWYKSE7GQM5GZX5Q4A,Just perfect,"Just perfect, the package comes impeccable and the cellphone work perfectly",5,positive
B06Y137TLR,"on August 8, 2017",amzn1.account.AFS3HQHJ52BTVGHGBPDR3UC7SSQQ,"Double Sim was a nice plus, other than that.... is a S8","It came with double sim tray, a very good plus, I bought it for the color and it was a good thing it had 2 sims. other than that the phone is.... a S8. you know where your $650 USD are.",5,positive
B06Y137TLR,"on August 8, 2017",amzn1.account.AF6ZZSCKMCETKDKNAVMMRZWCBCPA,Good cell phone,"Nice product. Excellent brand, nice flagship samsung.",5,positive
B06Y137TLR,"on August 7, 2017",amzn1.account.AF7Q3QZLURV4Q3QTLHQHK5UDG3WQ,Five Stars,Excelente,5,positive
B06Y137TLR,"on August 7, 2017",amzn1.account.AGXZ7YL2QYJ6QXQKODXWGRH4BLFA,"Good in Colombia, 10/10",Good in Colombia,5,positive
B06Y137TLR,"on August 6, 2017",amzn1.account.AEWQB32FTBF4C6OXR6PD7TT4TGCQ,Five Stars,Amazing,5,positive
B06Y137TLR,"on August 6, 2017",amzn1.account.AHV672BDWL2SMEJDSQJ7VNH6CX3Q,Best Cell Phone Out There,Great phone with great sound and picture quality. Still learning all the features. Videos available for tutorial assistance. Great price reduction from a few months back. Get a protective case!,5,positive
B06Y137TLR,"on August 6, 2017",amzn1.account.AHO2S3BPOXEWTEPEHA26GQYCGEGA,Five Stars,the best phone for 2017 and amazon is great about the price.,5,positive
B06Y137TLR,"on August 5, 2017",amzn1.account.AEFSLRHCHBAPPQKSZ2BWTWTVNPGA,Epic Connectivity,"epic connectivity.  I am currently writing this review using a Bluetooth keyboard, and old fashioned wired USB mouse (connected with the Samsung includes USBC to USB connector), wired headphones, and smart link connection to a SmartBeam Laser projector.  so basically what I'm saying is that Samsung has achieved the desktop experience through a smartphone.  and all of this was set up in under 5 minutes on a Sunday morning.<br /><br />only criticizm I have, which has frustrated me for years with Samsung, is that the phone form factor is still too big.  yes, I knew this when I ordered it, but there's no other way to get all these features with a smaller screen.  maybe one day Samsung will make an iPhone SE Slayer in the S9 mini?",5,positive
B06Y137TLR,"on August 5, 2017",amzn1.account.AHMNEUWC5YDD3U55AQSVIJXKRT2Q,"Features are great, packaging was very secure","Came fully unlocked. Works in Guyana, South America, all I had to do was put my SIM cards in. Features are great, packaging was very secure.",5,positive
B06Y137TLR,"on August 5, 2017",amzn1.account.AF4MYQAYJQ5BHRV5CX27PSWDC7ZQ,Five Stars,Amazing phone!,5,positive
B06Y137TLR,"on August 4, 2017",amzn1.account.AEFVFVE4ZUKFK5SKWK6D2PGHGY2Q,Great phone!,Justo note some things will come in Italian... be ready to change them to English and you should be all set. Great phone!,5,positive
B06Y137TLR,"on August 4, 2017",amzn1.account.AHUOIBCVLJOSK3V7SRD4UP2ZXMXA,"Don't buy, gets broken quick, no warranty","The USB-C port gets broken, is a very common problem with this model, as is an unlocked phone Samsung doesn't provide warranty for it (this is absurd) and the seller doesn't give any warranty either, so, I was rip off, don't let it happen to you.",1,negative
B06Y137TLR,"on August 4, 2017",amzn1.account.AEAFKR6DCN77YHLFIU7Z5YM7TCXQ,Bad experience!,This carrier is not good.,1,negative
B06Y137TLR,"on August 4, 2017",amzn1.account.AEE32YCBFHK75CIZAFP4KDLM4QEA,Five Stars,Love this phone! awesome display it'll shipped promptly.,5,positive
B06Y137TLR,"on August 3, 2017",amzn1.account.AFJC5YRNPMRZLMT5JDLPBY4HHDBA,The most fragile Galaxy Ever.,"It's been less than a month since I bought my Samsung Galaxy S8. and this Phone is more fragile than Samuel Jackson on the Movie ""Unbreakable"". I committed the biggest mistake of my life when I decided to get rid of my Google Pixel XL phone. It is like ending your relationship with your legitimate girlfriend to date a prostitute. I used to be a big fan of Samsung Galaxy phones. (Bought Google's Galaxy Nexus, Samsung Galaxy S2, Note 3, Note 5) they were strong phones. now that I bought my Galaxy S8 it fell on the SOFT CARPET on the floor and the screen Shattered. now I regret purchasing this phone, but it is good to learn from our mistakes. :D and this is the last Samsung Product I ever purchase on the rest of my life. I will give LG brand products a chance to be part of my life.",1,negative
B06Y137TLR,"on August 3, 2017",amzn1.account.AHSK6AD3TEFFYGXSTJU4JX3WLBIQ,Five Stars,love it,5,positive
B06Y137TLR,"on March 15, 2018",amzn1.account.AFARLUW5EHS3WVH3M6R3BI7BOA7A,It was an used broken phone,It was used and broken.,1,negative
B06Y137TLR,"on March 14, 2018",amzn1.account.AGWTGZO2YKNMK4KINYFCRIP7FRNA,The heavy weight champ,"I have not seen a smart phone camera yet that compares to the s8 main camera. It is without a doubt the best camera in a smart phone i've ever seen to date. The pics it can take are amazing and just as good as my $5000 camera i use for professional photography. It blows away apple in my opinion, Yes apple has some decent phones but ISO is not quite a computer if you ask me they can't be plugged into any PC without having to download itunes which comes with malware that you don't know your installing on your PC and can damage some pc's.<br />It also installs some other apps you don't know your getting that can cause serious issues with system settings in the PC if its not an apple.<br />Any android can be plugged into any PC without a problem with no software to clog up your PC. The processor is killer,4 gig of ram! And I was sold on the camera immediately.  Being in a dark room or outside at night the pictures are crystal clear and can be adjusted with the pro setting it can take some time to figure out if you are not a photographer but still very user friendly.The battery is OK but if you don't have a app killer constantly killing background apps it will drain your battery pretty quick. But this can be controlled, Power battery is my most recommended app killer that keeps apps closed and keeps tabs on the battery. It really does not need any cleaner apps since one is built in. I can't wait for the s9 to come out they are both going to be around the same price? the s8 and s9 at least for a while. I give the s8 5 stars!!!",5,positive
B06Y137TLR,"on March 13, 2018",amzn1.account.AF3Z5PZE4M3DAE6CDXLVC54VKCNA,Five Stars,I like it,5,positive
B06Y137TLR,"on March 4, 2018",amzn1.account.AHG7B63FEA4DAJFFCKX25ACSTJLA,Five Stars,"This phone works amazing and it looks well, this is definitely not a clone. Original quality with great features.",5,positive
B06Y137TLR,"on March 4, 2018",amzn1.account.AFUFSQZYQV4O527D6U3HXRNMJVFQ,Five Stars,"Love it, it is working great.",5,positive
B06Y137TLR,"on March 3, 2018",amzn1.account.AEJZC2IYSKCWWUP2WSY4GDN4EG7A,I really like this phone,I really like this phone. I was puzzled for a while on what kind to get and I am really happy with my choice. Not to mention how much cheaper it was through this seller rather than AT&T or Samsung.,5,positive
B06Y137TLR,"on March 3, 2018",amzn1.account.AFG5QSKBVFXMAE5YLUGKMP334UXQ,Five Stars,In perfect condition,5,positive
B06Y137TLR,"on March 2, 2018",amzn1.account.AGZSERUYNAFBR3B634FIK6FLQTXQ,I recommend it!,"In my opinion as a professional photographer, the camera of this cell behaves incredibly in low light especially. I recommend it !!!",5,positive
B06Y137TLR,"on February 28, 2018",amzn1.account.AHQR32Y2BIWT52OWBA5ZYJ74LXSQ,How to fix broken glass screen,"I bought my S8 phone somewhere else, but the #1 issue with this phone is that it is the most fragile phone in existence. A 1 foot drop can shatter the screen or back glass. They might have fixed the glass in later models but if they didn't it is FIXABLE! Go to ebay and search for galaxy s8  screen replacement. Make sure it is NOT just a glass screen protector. It should come with a set of tools to replace your screen and/ or back. Basically you'll heat the front or back glass and cut away at the adhesive all around the edges and use a pieces of plastic cards to wedge in the sides as you cut all around it to prevent the screen from sticking back to the phone. The kit comes with new glue. Search youtube for how to videos. You will have to unscrew the back and disconnect several connectors. If you do not think you can do it cell phone repair shops can fix this phone for you. The kit is only $25 on ebay,  I don't know what shops charge. You can rest easy now, don't be afraid of literally bricking your phone",4,positive
B06Y137TLR,"on February 27, 2018",amzn1.account.AG7CLCAZEMGVOTDSMHZRQ47PGU4Q,Five Stars,wow great,5,positive
B06Y137TLR,"on August 3, 2017",amzn1.account.AHBMGSJWFNDONKYLLAMWPV63XCLA,"but it is beautiful, I love it","still trying to figure everything out, but it is beautiful, I love it.",5,positive
B06Y137TLR,"on August 2, 2017",amzn1.account.AHTRSIS6PSHXW3WJO5ZY5LZDFVQA,Beautiful thing but useless if you want a phone,Cant use it. Verizon cant open it! Beautiful thing but useless if you want a phone.,1,negative
B06Y137TLR,"on August 2, 2017",amzn1.account.AHVWWGLPMGMW72CVZS2W35SAG54Q,Five Stars,Excelent Line all Sumsung product,5,positive
B06Y137TLR,"on August 1, 2017",amzn1.account.AFEPAFKNN2NOZTN2P3KCX6RLW4KQ,Five Stars,Great phone,5,positive
B06Y137TLR,"on August 1, 2017",amzn1.account.AFGMAF3UMUT3DH4JVSKMJ4IO2INA,Great Phone,"Great Phone! Thin, light, awesome Android implementation.",5,positive
B06Y137TLR,"on July 31, 2017",amzn1.account.AGTVZAJRFYWWJCZNVCH27KSVDHDA,Truchada,Truchada total,1,negative
B06Y137TLR,"on July 31, 2017",amzn1.account.AGO7TWS3WDXNK3MSC4QBLFF66VSQ,Five Stars,Ok,5,positive
B06Y137TLR,"on July 31, 2017",amzn1.account.AH7NNUDBZLL2O6UHMJVAPUTBZWUQ,Worst phone ever,"Paying almost 900 dollars for a phone and then some for a case you'd think it wouldn't break. My screen has shattered twice now. I've never broken a phone before in my life. I've never dropped this phone either. One minute it's fine and the next it's shattered. It was in my purse all day next to my cloth wallet. I never set my purse down nor did it get hit/leaned on/thrown/etc.. I pull out the phone and it's shattered. I'm so frustrated and angry that something this expensive would break for no apparent reason. TWICE. If I could give 0 stars, I would. This is absurd. I want my money back.",1,negative
B06Y137TLR,"on July 31, 2017",amzn1.account.AHW4NA2IMO53QOH5M6TDPEYJRRAA,Simply the (almost)Best,"The Samsung Galaxy S8 is the simply the best phone you can buy in 2017.<br />I have long been an apple fan but when Galaxy S8 was released, that quickly changed.<br />Now I have my hands on, I can simply say this is almost perfect. Why did I say almost? that is because while this design is the future, this phone has it's flaws widely mentioned in many review videos. The biggest being the fingerprint scanner location but that can be neglected as time passes and you get used with the phone.",5,positive
B06Y137TLR,"on July 30, 2017",amzn1.account.AGTTPDG2UTSEJAL3NBE4D33HSZKQ,Almost Perfect phone,"For those of you that are consider buying this phone, let me mention some common variation of this phone:<br />SM-G955F: International version, Samsung Exynos Processor (supposedly use less battery, last longer) , for GSM carriers<br />SM-G955FD: International version, Duel Sim Card, Samsung Exynos Processor (supposedly use less battery, last longer) , for GSM carriers<br />SM-G955U: US version, Snap Dragon Processor (supposedly better graphic support for gaming), I see people said the unlocked version support both GSM and CDMA carriers, but I do not have this version and have not verify this myself.<br /><br />Above are for S8+, S* is similar, part number replaced 955 with 950, with smaller screen and battery power.<br /><br />I used SM-G955FD:for about a month now, this is the most expensive phone I purchased.  Below is my list of pro and con.<br />Pro:<br />Decent Camera, good with low light environment.<br />Great Battery life, 3500 amh, last longer then any other phone I had in the past.<br />Support wireless charging, water-proof.<br />Less overheating.  It gets warm when playing games while charging but never gets to point where it is too hot to hold.<br />Con:<br />Unusual Screen ratio.  Most game app do 16:9 screen ratio, this phone is thinner so when playing games, there are black boarder on both side and make it look smaller compare to other phone with same screen size in the market.  This also make it more difficult to type, I often press wrong key by accident due to spacing.<br /><br />Overall, I think this is a good phone.  Best Buy is offering a lot of promotion on this phone right now so you might wish to shop around before choosing where to buy it.",5,positive
B06Y137TLR,"on July 30, 2017",amzn1.account.AH7VHMDATKVHIZNXL3PNUTIARI6A,Five Stars,Thank you!,5,positive
B06Y137TLR,"on July 30, 2017",amzn1.account.AGCC7PUAB3U735MGFHTGOE5AL5NA,A definite keeper.,"I am really happy with the S8! I had an Amazon Fire phone that I really liked for its simplicity and dependability. However, it was time I moved up to more features. This is a great phone with programming and features that should keep me occupied for quite a while.  It actually has programs I can use. It's simple to operate, good battery time. Fast and reliable.",5,positive
B06Y137TLR,"on July 30, 2017",amzn1.account.AHKG5O2CN2CPQGQFFBRXM6B5IU5Q,Marvelous,It is beautiful everything is working as expected.,5,positive
B06Y137TLR,"on July 29, 2017",amzn1.account.AE5DLTG4S2GPQ6UXUJ6IILWXYLFQ,Five Stars,This was a gift and the party is very happy with it. Thank you so much.,5,positive
B06Y137TLR,"on July 29, 2017",amzn1.account.AGEZIEXMB6BE6IV5ON2UWKJDQDDQ,Three Stars,Very good And it serve the purpose.,3,negative
B06Y137TLR,"on July 29, 2017",amzn1.account.AFT6HPHT7FWBQUQSEVJRCCTDJWPQ,One Star,WTH!!! The phone I recieved does not have bixby voice. SCAM!,1,negative
B06Y137TLR,"on July 29, 2017",amzn1.account.AFZH3S2WM2XO6NXZCI7X7MIFGJRQ,S8 Review,"Great phone, perfect comfort, very fast everything is ok. Battery longs a completely day, fast charging is great. The camera it's perfect it has a lot of settings. Fingerprint sensor it's not a the perfect place but it is adaptable. Great phone really nice experience.",5,positive
B06Y137TLR,"on July 29, 2017",amzn1.account.AGJLJ5U4HLMOH5FJS6WDWXGOM6NA,Five Stars,Really good! Exceeded expectations!!,5,positive
B06Y137TLR,"on July 28, 2017",amzn1.account.AFBZ6MNBG6D6MPOESH6M46COFQYA,Five Stars,Excellent,5,positive
B06Y137TLR,"on July 28, 2017",amzn1.account.AF7MB35GQD3BH2QJK3TNWZIV6NRA,"so far so good, I have always been a dedicated samsung galaxy ...","so far so good, I have always been a dedicated samsung galaxy user for years, and I was afraid the invisible menu buttons would give me a hard time to adapt. but after trying it I find it extremely easy to use and I absolutely in love with Bixby",5,positive
B06Y137TLR,"on July 28, 2017",amzn1.account.AFCDN4IEOVAZ4SGNYKGZWD4W7Q4Q,One Star,Terrible. It was not even a real phone. Would not recommend buying from electrocell.,1,negative
B06Y137TLR,"on July 28, 2017",amzn1.account.AFWQIOOIP5YAGYNQQ7WG5HYDXTZQ,its a good phone but my simcard doesnt work,"its a good phone but my simcard doesnt work. I live in Japan, i am a bit dissapointed. anyone know how to fix this?<br /><br />its even an international simcard for foreigners visiting japan...",3,negative
B06Y137TLR,"on July 27, 2017",amzn1.account.AFXBNAC5CLSUHKJIHZE2DLT4YMWQ,Five Stars,Great,5,positive
B06Y137TLR,"on July 27, 2017",amzn1.account.AHO3XR43PRU6H3DQJIDT5DQGDZ6A,Four Stars,Amazing,4,positive
B06Y137TLR,"on July 26, 2017",amzn1.account.AGIE3OFIOCAJCWV4ALILMXH7SDJQ,One Star,"I order Galaxy S8 , But inseide included in S5 that is<br />Chinese producted",1,negative
B06Y137TLR,"on July 26, 2017",amzn1.account.AHUEG2LHCBA2NEEGXMEXZLZ6DVEA,A FIRST!!,Great service.  Enjoying my first smartphone!!,5,positive
B06Y137TLR,"on July 26, 2017",amzn1.account.AHFKPVEZ4DOWXRF7DEGHPKRNY6CQ,Beast!,An amazing beast! Working perfectly !,5,positive
B06Y137TLR,"on July 26, 2017",amzn1.account.AFHRFALMP2H2CEZGGSWIKPSUWMTA,Replica Phone fraudulent company,"Replica box says s8 but the phone is s5 with sticker saying s5. The phone will not power up, if you put magnet on the screen it sticks, if you put a magnet on real screen it will not stick because it is glass . I paid over $600 for this for a family member visiting from Trinidad and this is what we get.  Amazon is to big with with no quality checks on its vendors. I bet this will not be allowed to be posted but I willl be reaching out to the better business bureau",1,negative
B06Y137TLR,"on July 26, 2017",amzn1.account.AEHGA6KBD7B3CCRKSBJOQUHI33RQ,Everything OK with the phone,"Everything OK with the phone, it looks brand new and works fine in USA and Chile",5,positive
B06Y137TLR,"on July 26, 2017",amzn1.account.AHACC2L3XUDQLJLVRWKCNFVMX44Q,Five Stars,Everythig ok,5,positive
B06Y137TLR,"on July 26, 2017",amzn1.account.AHQ2TFIOHSEGDLUKJGNWIRKJZDWA,I like because it is simple,"I like because it is simple, I don't like when I have to write, pictures, videos specially what up, the I phone is more complicated but better on that issue.",4,positive
B06Y137TLR,"on July 25, 2017",amzn1.account.AFSHULXS63Q4N4Y7XM4SQU3N2KRA,Locked phone,The phone is valid only in europe. I need a code to unlock The phone,1,negative
B06Y137TLR,"on July 25, 2017",amzn1.account.AFBX3QXA5PLJK6X7Z77R3TKRVGAA,One Star,Phone break easily and has screen problems,1,negative
B06Y137TLR,"on July 25, 2017",amzn1.account.AGYDCWCQKYMERTWUDBNKRAYZLCOA,Screen cracked in 3 days - design is flawed!,"I've had just about every Samsung Galaxy phone since S2. Loved it. Always a step ahead of Apple and I liked the flexibility of Android. Bought S8 and I had to say it is the worst Galaxy I've owned.<br /><br />The main issue is screen that cracks SO easily. I didn't even drop the phone, I sat down and it was in my pocket, and the little bump of the phone caused the screen to crack. In a few more days I got a few more cracks. There is absolutely no value in the ""infinity"" screen, it's beautiful but worthless. In my 8 years of owning multiple Galaxies I only cracked the screen once, and I dropped it many times. S8 has a design flaw.<br /><br />Then there's Samsung bloatware that annoys the hell out of you. Bixby is useless but you can't disable it. It wakes up when a button is pressed accidentally in your pocket and it starts making noises, sometimes launching apps... What a piece of garbage!<br /><br />Samsung keyboard and speech recognition is much worse than Google's but they enable it by default.<br /><br />At least Samsung has accepted my return and out of loyalty I bought S7 which I am much happier with.",2,negative
B06Y137TLR,"on July 25, 2017",amzn1.account.AEFTTU6UM6ZFPPHUNJQQO5OQJBNQ,Five Stars,Aaaaawsooome! Bomboclaaat ting up dada,5,positive
B06Y137TLR,"on July 25, 2017",amzn1.account.AFA7FMJSUYV4DFNSCYQR5PR3KNFQ,Five Stars,It is amazing phone,5,positive
B06Y137TLR,"on July 24, 2017",amzn1.account.AFAQVXMSFDBIGL44RCX4V34V4PYQ,Excellent,Very good product thanks.,5,positive
B06Y137TLR,"on July 23, 2017",amzn1.account.AGFJDEHEF3ABHYVBCKXGR45XLE2Q,Worse phone samsung ever made. Very fragil. Dont buy,This by far the worse phone I have ever owned. I mean there is so much wrong I don't k ow where to start. First of all if you have big or think fingers  do not buy this phone. Not even the plus works for me.Can not write without making a mistake. The worse thing is my phone felt the first day one foot and it cracked bad. It's material is so week and parts are very expensive.  I'm done I can't say everything else. Just don't buy this phone,1,negative
B06Y137TLR,"on July 23, 2017",amzn1.account.AF7DZJT2XGTHVBXUMXKGCSCHBBTQ,Worthless! Cannot Use with Verizon or AT&T,took this phone first to Verizon to activate they told me it was GSM so could not activate as they are CDMA compatible only.  Took it to AT&T who told me it was incompatible with their service too.  It's going back.  Wasted my entire day on junk!,1,negative
B06Y137TLR,"on July 23, 2017",amzn1.account.AGMO3LIJLMPPRQ4RN5YH5TL7GBFA,Five Stars,Love international version. Love this phone.<br />It's like endless possibilities with this one.,5,positive
B06Y137TLR,"on July 23, 2017",amzn1.account.AFGTGX4Z6WUGTYVJZNGV5YHUJSUA,Was a bit disappoint but the device itself is breath takingly beautiful,I thought I requested a dual sum version but it turns out mine is not. Was a bit disappoint but the device itself is breath takingly beautiful. Nothing wrong so far whatsoever,4,positive
B06Y137TLR,"on July 22, 2017",amzn1.account.AGLYRYRTICRRIODKUMLM4IE3YJPA,Five Stars,Work without any problem in my country -<br /> Ecuador.,5,positive
B06Y137TLR,"on July 22, 2017",amzn1.account.AF6NWCYK43OSLCAHMOUMRPH76KMA,A very good phone!,It took awhile to get the phone set up for English. Mine came as a German model. Since I've resolved that issue the phone has performed flawlessly.<br />Takes fabulous pictures and is very fast. Holds a charge for a long time and charges quickly.<br />Bixby is useless to me.,5,positive
B06Y137TLR,"on July 21, 2017",amzn1.account.AELKNWN3XKGISDS53YMGSO64NVUQ,Not compatible with Sprint.  Had to return.,Phone looks awesome but was not compatible with Sprint carrier.,4,positive
B06Y137TLR,"on July 20, 2017",amzn1.account.AFXRORSM3W4IEQRFKHRISE3KPDWQ,"Good phone, wrong color",I ordered the maple gold color but received the silver. It's no big issue but that's why I removed 1 star.<br /><br />The phone says international but works in the US. Just go to a t-mobile store to ask for a sim card. The order came with the international charger but comes with the US adapter.,4,positive
B06Y137TLR,"on July 20, 2017",amzn1.account.AFDHRGJ6RCEOIOMVLYK5IB5YGTVQ,Be careful: Screen cracks on first little drop!,"Be aware, the phone's screen will crack on the first drop, even if you use a case and screen protector. Unfortunately it happened to me just as it apparently has happened to many other users (if you google galaxy s8 cracked screen, you will find many results)<br /><br />So even though all the rest of the phone is outstanding, I would never ever buy it again as it will not even last even a month. My biggest concern is that repairing a cracked screen costs 200-300 USD and that I know I would have to repair it again just a few weeks later.<br /><br />Of course, I have tried to be very careful, but due to the full glass body of the phone, it is extremely slippery and will slip out your pocket and fall of any surface very quickly and easily.<br /><br />I have been a faithful Samsung customer for many years, but unfortunately I will probably not have a choice but need to look for a high end smartphone of LG, Sony or HTC now.<br /><br />PS: The stunning Edge-Glass-Infinity-Screen design is the cause of this deal braking problem. I guess one has to decide between the most beautiful and most breakable phone, or an a little bit less beautiful but more robust phone.",1,negative
B06Y137TLR,"on July 20, 2017",amzn1.account.AHTQBGO3I4S23BJI3WOBV6CJ5JPQ,"Screen sucks, doesn't take a standard USB charging port.","Seriously, don't buy this phone. The bubble screen just makes finding a good, and sturdy screen protector on it difficult. It's just an ascetic thing and adds nothing to the phone. Secondly it doesn't take a standard micro USB port. There's a reason people buy android phones, to stay away from stupid niche's like that. The side bar app thing they show as a selling point is also pointless, it's another stupid feature they add to make this phone ""look"" like they've added something new from the older phones. But in reality it's just the same as having certain apps in a folder on your wallpaper. Don't waste your money on this phone, don't let Samsung think that it's ok to make people buy certain chargers just so they can get extra money from you or leave your screen vulnerable to damages so you have to buy insurance on it, or a new phone.",1,negative
B06Y137TLR,"on July 20, 2017",amzn1.account.AGUNUHG6NGKDNMPD5U7LTJHXSOCA,Five Stars,"At present, there is no problem.",5,positive
B06Y137TLR,"on July 20, 2017",amzn1.account.AEUDU6JMODW4G5ZLB3D2HHPMNIGA,Five Stars,Satisfied,5,positive
B06Y137TLR,"on July 19, 2017",amzn1.account.AHCT5AH4JB3I5MYOFERUND2ZQBGQ,"Start saying Kerfuffle in conversation, its fun.","Don't need me to tell you this thing is amazing. Fully waterproof, military grade iris and fingerprint scan, high res, camera stabilizer, wireless charge, ect. On that point though, drop the funds on the wireless charger with a fan... problem is overheating and only charging 10-15%. Turned off fast charge which fixed it. (settings-device maintenance-battery-advanced settings to change fast charge)",4,positive
B06Y137TLR,"on July 18, 2017",amzn1.account.AEWHWKYRFJXCYMKD7N5SPJXXKKIQ,Five Stars,Good,5,positive
